transaction_id,ledger_entry_id,account_id,debit_amount,credit_amount,currency,ledger_created_at,ledger_status,reconciliation_status,ledger_description
TXN1394,LED-401394,ACC-645,814.25,0.00,EUR,2026-08-13T17:54:00.996Z,POSTED,RECONCILED,Payment settlement for order ORD-7394
TXN1395,LED-401395,ACC-646,2128.75,0.00,INR,2026-08-15T09:08:00.105Z,POSTED,RECONCILED,Payment settlement for order ORD-7395 - delayed batch
TXN1396,LED-401396,ACC-647,1443.00,0.00,USD,2026-08-13T09:29:57.732Z,POSTED,RECONCILED,Payment settlement for order ORD-7396
TXN1397,LED-401397,ACC-648,1275.00,0.00,EUR,2026-08-13T15:16:27.800Z,POSTED,RECONCILED,Payment settlement for order ORD-7397
TXN1398,LED-401398,ACC-649,1656.25,0.00,INR,2026-08-13T17:38:18.831Z,POSTED,RECONCILED,Payment settlement for order ORD-7398
TXN1399,LED-401399,ACC-650,787.25,0.00,USD,2026-08-13T09:51:02.727Z,POSTED,RECONCILED,Payment settlement for order ORD-7399
TXN1400,LED-401400,ACC-601,1668.25,0.00,EUR,2026-08-13T12:15:33.716Z,POSTED,RECONCILED,Payment settlement for order ORD-7400
TXN1401,LED-401401,ACC-602,99.50,0.00,INR,2026-08-13T16:31:57.609Z,POSTED,RECONCILED,Payment settlement for order ORD-7401
TXN1402,LED-401402,ACC-603,1481.25,0.00,USD,2026-08-13T12:51:45.507Z,POSTED,RECONCILED,Payment settlement for order ORD-7402
TXN1403,LED-401403,ACC-604,1612.75,0.00,EUR,2026-08-13T14:25:28.832Z,POSTED,RECONCILED,Payment settlement for order ORD-7403
TXN1404,LED-401404,ACC-605,1093.25,0.00,INR,2026-08-13T13:23:00.046Z,POSTED,RECONCILED,Payment settlement for order ORD-7404
TXN1405,LED-401405,ACC-606,524.00,0.00,USD,2026-08-13T10:11:18.848Z,POSTED,RECONCILED,Payment settlement for order ORD-7405
TXN1406,LED-401406,ACC-607,505.00,0.00,EUR,2026-08-13T17:54:07.832Z,POSTED,RECONCILED,Payment settlement for order ORD-7406
TXN1407,LED-401407,ACC-608,1637.00,0.00,INR,2026-08-13T15:44:26.028Z,POSTED,RECONCILED,Payment settlement for order ORD-7407
TXN1408,LED-401408,ACC-609,2118.75,0.00,USD,2026-08-13T12:34:45.142Z,POSTED,RECONCILED,Payment settlement for order ORD-7408
TXN1409,LED-401409,ACC-610,149.00,0.00,EUR,2026-08-13T17:04:23.910Z,POSTED,RECONCILED,Payment settlement for order ORD-7409
TXN1410,LED-401410,ACC-611,1130.50,0.00,INR,2026-08-13T10:56:03.152Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1411,LED-401411,ACC-612,223.50,0.00,USD,2026-08-16T12:33:40.068Z,POSTED,RECONCILED,Payment settlement for order ORD-7411 - delayed batch
TXN1413,LED-401413,ACC-614,410.50,0.00,INR,2026-08-14T16:18:57.510Z,POSTED,RECONCILED,Payment settlement for order ORD-7413
TXN1415,LED-401415,ACC-616,1320.25,0.00,EUR,2026-08-14T16:18:37.882Z,POSTED,RECONCILED,Payment settlement for order ORD-7415
TXN1416,LED-401416,ACC-617,590.50,0.00,INR,2026-08-14T14:36:41.683Z,POSTED,RECONCILED,Payment settlement for order ORD-7416
TXN1417,LED-401417,ACC-618,1010.50,0.00,USD,2026-08-14T11:00:40.006Z,POSTED,RECONCILED,Payment settlement for order ORD-7417
TXN1418,LED-401418,ACC-619,780.50,0.00,EUR,2026-08-14T17:53:28.463Z,POSTED,RECONCILED,Payment settlement for order ORD-7418
TXN1419,LED-401419,ACC-620,501.75,0.00,INR,2026-08-14T08:51:17.786Z,POSTED,RECONCILED,Payment settlement for order ORD-7419
TXN1420,LED-401420,ACC-621,771.50,0.00,USD,2026-08-14T12:38:20.753Z,POSTED,RECONCILED,Payment settlement for order ORD-7420
TXN1421,LED-401421,ACC-622,2191.00,0.00,EUR,2026-08-14T14:59:10.012Z,POSTED,RECONCILED,Payment settlement for order ORD-7421
TXN1422,LED-401422,ACC-623,561.50,0.00,INR,2026-08-14T09:41:32.584Z,POSTED,RECONCILED,Payment settlement for order ORD-7422
TXN1423,LED-401423,ACC-624,1281.00,0.00,USD,2026-08-16T16:17:00.372Z,POSTED,RECONCILED,Payment settlement for order ORD-7423 - delayed batch
TXN1424,LED-401424,ACC-625,933.50,0.00,EUR,2026-08-14T15:01:40.799Z,POSTED,RECONCILED,Payment settlement for order ORD-7424
TXN1425,LED-401425,ACC-626,2370.50,0.00,INR,2026-08-14T17:23:30.752Z,POSTED,RECONCILED,Payment settlement for order ORD-7425
TXN1426,LED-401426,ACC-627,1357.00,0.00,USD,2026-08-14T12:45:32.143Z,POSTED,RECONCILED,Payment settlement for order ORD-7426
TXN1427,LED-401427,ACC-628,893.75,0.00,EUR,2026-08-14T09:27:16.782Z,POSTED,RECONCILED,Payment settlement for order ORD-7427
TXN1428,LED-401428,ACC-629,1580.00,0.00,INR,2026-08-14T12:30:50.191Z,POSTED,RECONCILED,Payment settlement for order ORD-7428
TXN1429,LED-401429,ACC-630,1617.50,0.00,USD,2026-08-14T12:31:38.916Z,POSTED,RECONCILED,Payment settlement for order ORD-7429
TXN1430,LED-401430,ACC-631,1604.25,0.00,EUR,2026-08-14T14:32:44.489Z,POSTED,RECONCILED,Payment settlement for order ORD-7430
TXN1431,LED-401431,ACC-632,2140.50,0.00,INR,2026-08-14T17:55:29.226Z,POSTED,RECONCILED,Payment settlement for order ORD-7431
TXN1432,LED-401432,ACC-633,1427.25,0.00,USD,2026-08-14T11:43:30.437Z,POSTED,RECONCILED,Payment settlement for order ORD-7432
TXN1433,LED-401433,ACC-634,64.25,0.00,EUR,2026-08-14T09:37:51.304Z,POSTED,RECONCILED,Payment settlement for order ORD-7433
TXN1434,LED-401434,ACC-635,1051.25,0.00,INR,2026-08-14T16:05:20.724Z,POSTED,RECONCILED,Payment settlement for order ORD-7434
TXN1435,LED-401435,ACC-636,188.75,0.00,USD,2026-08-14T18:15:04.353Z,POSTED,RECONCILED,Payment settlement for order ORD-7435
TXN1436,LED-401436,ACC-637,474.25,0.00,EUR,2026-08-16T09:05:17.971Z,POSTED,RECONCILED,Payment settlement for order ORD-7436 - delayed batch
TXN1438,LED-401438,ACC-639,1292.50,0.00,USD,2026-08-14T12:00:32.552Z,POSTED,RECONCILED,Payment settlement for order ORD-7438
TXN1439,LED-401439,ACC-640,1523.50,0.00,EUR,2026-08-14T18:19:33.902Z,POSTED,RECONCILED,Payment settlement for order ORD-7439
TXN1440,LED-401440,ACC-641,2304.00,0.00,INR,2026-08-16T10:02:42.188Z,POSTED,RECONCILED,Payment settlement for order ORD-7440 - delayed batch
TXN1441,LED-401441,ACC-642,2064.75,0.00,USD,2026-08-15T17:08:06.731Z,POSTED,RECONCILED,Payment settlement for order ORD-7441
TXN1442,LED-401442,ACC-643,1362.75,0.00,EUR,2026-08-15T08:59:19.034Z,POSTED,RECONCILED,Payment settlement for order ORD-7442
TXN1443,LED-401443,ACC-644,1209.25,0.00,INR,2026-08-15T11:16:09.908Z,POSTED,RECONCILED,Payment settlement for order ORD-7443
TXN1444,LED-401444,ACC-645,2207.25,0.00,USD,2026-08-15T09:43:10.685Z,POSTED,RECONCILED,Payment settlement for order ORD-7444
TXN1445,LED-401445,ACC-646,155.50,0.00,EUR,2026-08-15T12:44:18.399Z,POSTED,RECONCILED,Payment settlement for order ORD-7445
TXN1446,LED-401446,ACC-647,453.75,0.00,INR,2026-08-17T18:14:32.230Z,POSTED,RECONCILED,Payment settlement for order ORD-7446 - delayed batch
TXN1447,LED-401447,ACC-648,1690.50,0.00,USD,2026-08-15T15:29:59.906Z,POSTED,RECONCILED,Payment settlement for order ORD-7447
TXN1448,LED-401448,ACC-649,1105.50,0.00,EUR,2026-08-15T15:49:33.161Z,POSTED,RECONCILED,Payment settlement for order ORD-7448
TXN1450,LED-401450,ACC-601,1085.25,0.00,USD,2026-08-15T12:06:26.511Z,POSTED,RECONCILED,Payment settlement for order ORD-7450
TXN1451,LED-401451,ACC-602,1966.25,0.00,EUR,2026-08-15T10:38:12.065Z,POSTED,RECONCILED,Payment settlement for order ORD-7451
TXN1452,LED-401452,ACC-603,397.50,0.00,INR,2026-08-15T14:02:19.733Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1453,LED-401453,ACC-604,1190.75,0.00,USD,2026-08-15T12:48:49.479Z,POSTED,RECONCILED,Payment settlement for order ORD-7453
TXN1455,LED-401455,ACC-606,1991.75,0.00,INR,2026-08-15T16:20:13.959Z,POSTED,RECONCILED,Payment settlement for order ORD-7455
TXN1456,LED-401456,ACC-607,1850.25,0.00,USD,2026-08-15T15:03:30.688Z,POSTED,RECONCILED,Payment settlement for order ORD-7456
TXN1457,LED-401457,ACC-608,1659.75,0.00,EUR,2026-08-15T17:55:07.665Z,POSTED,RECONCILED,Payment settlement for order ORD-7457
TXN1458,LED-401458,ACC-609,2018.00,0.00,INR,2026-08-15T12:47:19.884Z,POSTED,RECONCILED,Payment settlement for order ORD-7458
TXN1459,LED-401459,ACC-610,1127.00,0.00,USD,2026-08-15T15:54:43.470Z,POSTED,RECONCILED,Payment settlement for order ORD-7459
TXN1460,LED-401460,ACC-611,1986.00,0.00,EUR,2026-08-15T13:01:33.524Z,POSTED,RECONCILED,Payment settlement for order ORD-7460
TXN1461,LED-401461,ACC-612,395.00,0.00,INR,2026-08-15T18:26:36.299Z,POSTED,RECONCILED,Payment settlement for order ORD-7461
TXN1462,LED-401462,ACC-613,1754.75,0.00,USD,2026-08-15T16:27:29.590Z,POSTED,RECONCILED,Payment settlement for order ORD-7462
TXN1463,LED-401463,ACC-614,1863.00,0.00,EUR,2026-08-15T10:59:58.922Z,POSTED,RECONCILED,Payment settlement for order ORD-7463
TXN1464,LED-401464,ACC-615,1322.25,0.00,INR,2026-08-15T09:41:04.332Z,POSTED,RECONCILED,Payment settlement for order ORD-7464
TXN1465,LED-401465,ACC-616,731.00,0.00,USD,2026-08-17T13:30:16.917Z,POSTED,RECONCILED,Payment settlement for order ORD-7465 - delayed batch
TXN1466,LED-401466,ACC-617,1643.50,0.00,EUR,2026-08-15T16:29:40.321Z,POSTED,RECONCILED,Payment settlement for order ORD-7466
TXN1467,LED-401467,ACC-618,968.25,0.00,INR,2026-08-15T10:46:15.389Z,POSTED,RECONCILED,Payment settlement for order ORD-7467
TXN1468,LED-401468,ACC-619,244.00,0.00,USD,2026-08-17T17:15:53.933Z,POSTED,RECONCILED,Payment settlement for order ORD-7468 - delayed batch
TXN1469,LED-401469,ACC-620,1067.00,0.00,EUR,2026-08-17T15:13:11.838Z,POSTED,RECONCILED,Payment settlement for order ORD-7469 - delayed batch
TXN1470,LED-401470,ACC-621,267.50,0.00,INR,2026-08-15T14:23:47.157Z,POSTED,RECONCILED,Payment settlement for order ORD-7470
TXN1471,LED-401471,ACC-622,1226.00,0.00,USD,2026-08-16T10:59:27.001Z,POSTED,RECONCILED,Payment settlement for order ORD-7471
TXN1472,LED-401472,ACC-623,935.00,0.00,EUR,2026-08-16T17:58:10.498Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1473,LED-401473,ACC-624,1647.50,0.00,INR,2026-08-16T14:33:31.965Z,POSTED,RECONCILED,Payment settlement for order ORD-7473
TXN1474,LED-401474,ACC-625,72.25,0.00,USD,2026-08-16T10:47:25.786Z,POSTED,RECONCILED,Payment settlement for order ORD-7474
TXN1475,LED-401475,ACC-626,2048.75,0.00,EUR,2026-08-16T12:39:45.056Z,POSTED,RECONCILED,Payment settlement for order ORD-7475
TXN1476,LED-401476,ACC-627,974.25,0.00,INR,2026-08-16T10:41:53.168Z,POSTED,RECONCILED,Payment settlement for order ORD-7476
TXN1478,LED-401478,ACC-629,405.50,0.00,EUR,2026-08-16T09:28:51.461Z,POSTED,RECONCILED,Payment settlement for order ORD-7478
TXN1479,LED-401479,ACC-630,1598.25,0.00,INR,2026-08-16T08:39:44.982Z,POSTED,RECONCILED,Payment settlement for order ORD-7479
TXN1480,LED-401480,ACC-631,340.25,0.00,USD,2026-08-18T09:39:01.335Z,POSTED,RECONCILED,Payment settlement for order ORD-7480 - delayed batch
TXN1481,LED-401481,ACC-632,1607.75,0.00,EUR,2026-08-16T12:49:19.713Z,POSTED,RECONCILED,Payment settlement for order ORD-7481
TXN1482,LED-401482,ACC-633,266.75,0.00,INR,2026-08-18T09:14:46.020Z,POSTED,RECONCILED,Payment settlement for order ORD-7482 - delayed batch
TXN1483,LED-401483,ACC-634,77.50,0.00,USD,2026-08-16T15:54:36.679Z,POSTED,RECONCILED,Payment settlement for order ORD-7483
TXN1484,LED-401484,ACC-635,1653.75,0.00,EUR,2026-08-16T18:09:16.972Z,POSTED,RECONCILED,Payment settlement for order ORD-7484
TXN1485,LED-401485,ACC-636,179.00,0.00,INR,2026-08-16T09:40:32.427Z,POSTED,RECONCILED,Payment settlement for order ORD-7485
TXN1486,LED-401486,ACC-637,1054.50,0.00,USD,2026-08-16T17:55:56.598Z,POSTED,RECONCILED,Payment settlement for order ORD-7486
TXN1487,LED-401487,ACC-638,80.50,0.00,EUR,2026-08-16T13:23:30.321Z,POSTED,RECONCILED,Payment settlement for order ORD-7487
TXN1488,LED-401488,ACC-639,256.25,0.00,INR,2026-08-16T10:15:51.985Z,POSTED,RECONCILED,Payment settlement for order ORD-7488
TXN1489,LED-401489,ACC-640,2181.75,0.00,USD,2026-08-16T15:00:03.684Z,POSTED,RECONCILED,Payment settlement for order ORD-7489
TXN1490,LED-401490,ACC-641,1657.75,0.00,EUR,2026-08-16T10:30:59.998Z,POSTED,RECONCILED,Payment settlement for order ORD-7490
TXN1491,LED-401491,ACC-642,1683.25,0.00,INR,2026-08-16T11:48:33.267Z,POSTED,RECONCILED,Payment settlement for order ORD-7491
TXN1492,LED-401492,ACC-643,458.25,0.00,USD,2026-08-16T13:50:27.497Z,POSTED,RECONCILED,Payment settlement for order ORD-7492
TXN1493,LED-401493,ACC-644,984.50,0.00,EUR,2026-08-16T12:34:55.783Z,POSTED,RECONCILED,Payment settlement for order ORD-7493
TXN1494,LED-401494,ACC-645,1460.75,0.00,INR,2026-08-16T14:47:49.554Z,POSTED,RECONCILED,Payment settlement for order ORD-7494
TXN1495,LED-401495,ACC-646,85.50,0.00,USD,2026-08-16T17:08:59.639Z,POSTED,RECONCILED,Payment settlement for order ORD-7495
TXN1497,LED-401497,ACC-648,1617.75,0.00,INR,2026-08-16T17:26:16.580Z,POSTED,RECONCILED,Payment settlement for order ORD-7497
TXN1498,LED-401498,ACC-649,1837.75,0.00,USD,2026-08-16T16:56:53.753Z,POSTED,RECONCILED,Payment settlement for order ORD-7498
TXN1499,LED-401499,ACC-650,1407.75,0.00,EUR,2026-08-16T16:26:43.253Z,POSTED,RECONCILED,Payment settlement for order ORD-7499
TXN1500,LED-401500,ACC-601,928.75,0.00,INR,2026-08-16T17:17:37.660Z,POSTED,RECONCILED,Payment settlement for order ORD-7500
TXN1501,LED-401501,ACC-602,998.50,0.00,USD,2026-08-17T09:12:58.871Z,POSTED,RECONCILED,Payment settlement for order ORD-7501
TXN1502,LED-401502,ACC-603,2218.75,0.00,EUR,2026-08-17T13:34:06.795Z,POSTED,RECONCILED,Payment settlement for order ORD-7502
TXN1503,LED-401503,ACC-604,388.25,0.00,INR,2026-08-17T17:44:41.076Z,POSTED,RECONCILED,Payment settlement for order ORD-7503
TXN1504,LED-401504,ACC-605,908.75,0.00,USD,2026-08-17T09:01:50.264Z,POSTED,RECONCILED,Payment settlement for order ORD-7504
TXN1505,LED-401505,ACC-606,1978.75,0.00,EUR,2026-08-17T09:21:29.255Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1506,LED-401506,ACC-607,64.75,0.00,INR,2026-08-17T12:19:49.964Z,POSTED,RECONCILED,Payment settlement for order ORD-7506
TXN1507,LED-401507,ACC-608,1250.00,0.00,USD,2026-08-17T08:55:37.387Z,POSTED,RECONCILED,Payment settlement for order ORD-7507
TXN1508,LED-401508,ACC-609,587.50,0.00,EUR,2026-08-17T10:07:05.693Z,POSTED,RECONCILED,Payment settlement for order ORD-7508
TXN1509,LED-401509,ACC-610,1074.00,0.00,INR,2026-08-17T12:32:18.065Z,POSTED,RECONCILED,Payment settlement for order ORD-7509
TXN1510,LED-401510,ACC-611,911.50,0.00,USD,2026-08-17T10:38:07.716Z,POSTED,RECONCILED,Payment settlement for order ORD-7510
TXN1511,LED-401511,ACC-612,697.00,0.00,EUR,2026-08-17T10:35:06.288Z,POSTED,RECONCILED,Payment settlement for order ORD-7511
TXN1512,LED-401512,ACC-613,1034.00,0.00,INR,2026-08-17T10:23:12.225Z,POSTED,RECONCILED,Payment settlement for order ORD-7512
TXN1513,LED-401513,ACC-614,121.75,0.00,USD,2026-08-17T11:37:34.212Z,POSTED,RECONCILED,Payment settlement for order ORD-7513
TXN1514,LED-401514,ACC-615,958.75,0.00,EUR,2026-08-17T15:16:37.297Z,POSTED,RECONCILED,Payment settlement for order ORD-7514
TXN1516,LED-401516,ACC-617,1235.75,0.00,USD,2026-08-17T09:14:21.260Z,POSTED,RECONCILED,Payment settlement for order ORD-7516
TXN1517,LED-401517,ACC-618,2200.75,0.00,EUR,2026-08-17T15:25:17.561Z,POSTED,RECONCILED,Payment settlement for order ORD-7517
TXN1518,LED-401518,ACC-619,1314.25,0.00,INR,2026-08-17T13:24:43.500Z,POSTED,RECONCILED,Payment settlement for order ORD-7518
TXN1519,LED-401519,ACC-620,1579.50,0.00,USD,2026-08-17T13:01:29.315Z,POSTED,RECONCILED,Payment settlement for order ORD-7519
TXN1520,LED-401520,ACC-621,1194.75,0.00,EUR,2026-08-17T13:03:40.677Z,POSTED,RECONCILED,Payment settlement for order ORD-7520
TXN1521,LED-401521,ACC-622,758.00,0.00,INR,2026-08-17T13:02:34.143Z,POSTED,RECONCILED,Payment settlement for order ORD-7521
TXN1522,LED-401522,ACC-623,873.00,0.00,USD,2026-08-17T15:49:15.666Z,POSTED,RECONCILED,Payment settlement for order ORD-7522
TXN1523,LED-401523,ACC-624,2137.50,0.00,EUR,2026-08-17T12:25:06.819Z,POSTED,RECONCILED,Payment settlement for order ORD-7523
TXN1524,LED-401524,ACC-625,352.25,0.00,INR,2026-08-17T13:39:40.587Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1525,LED-401525,ACC-626,1200.75,0.00,USD,2026-08-17T18:04:08.077Z,POSTED,RECONCILED,Payment settlement for order ORD-7525
TXN1527,LED-401527,ACC-628,1794.75,0.00,INR,2026-08-17T09:41:33.792Z,POSTED,RECONCILED,Payment settlement for order ORD-7527
TXN1528,LED-401528,ACC-629,1236.50,0.00,USD,2026-08-17T12:34:53.737Z,POSTED,RECONCILED,Payment settlement for order ORD-7528
TXN1529,LED-401529,ACC-630,29.25,0.00,EUR,2026-08-17T14:49:11.759Z,POSTED,RECONCILED,Payment settlement for order ORD-7529
TXN1530,LED-401530,ACC-631,1171.25,0.00,INR,2026-08-17T15:05:38.861Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1531,LED-401531,ACC-632,838.00,0.00,USD,2026-08-18T10:47:03.023Z,POSTED,RECONCILED,Payment settlement for order ORD-7531
TXN1532,LED-401532,ACC-633,1897.00,0.00,EUR,2026-08-18T09:01:55.790Z,POSTED,RECONCILED,Payment settlement for order ORD-7532
TXN1533,LED-401533,ACC-634,506.25,0.00,INR,2026-08-18T16:46:14.959Z,POSTED,RECONCILED,Payment settlement for order ORD-7533
TXN1534,LED-401534,ACC-635,2065.00,0.00,USD,2026-08-18T18:23:04.177Z,POSTED,RECONCILED,Payment settlement for order ORD-7534
TXN1535,LED-401535,ACC-636,2374.25,0.00,EUR,2026-08-18T15:31:28.968Z,POSTED,RECONCILED,Payment settlement for order ORD-7535
TXN1536,LED-401536,ACC-637,2033.75,0.00,INR,2026-08-18T15:17:59.638Z,POSTED,RECONCILED,Payment settlement for order ORD-7536
TXN1538,LED-401538,ACC-639,2113.50,0.00,EUR,2026-08-18T10:20:28.236Z,POSTED,RECONCILED,Payment settlement for order ORD-7538
TXN1539,LED-401539,ACC-640,1367.25,0.00,INR,2026-08-18T11:07:06.573Z,POSTED,RECONCILED,Payment settlement for order ORD-7539
TXN1540,LED-401540,ACC-641,1170.25,0.00,USD,2026-08-18T18:23:11.211Z,POSTED,RECONCILED,Payment settlement for order ORD-7540
TXN1541,LED-401541,ACC-642,2123.25,0.00,EUR,2026-08-18T16:41:13.024Z,POSTED,RECONCILED,Payment settlement for order ORD-7541
TXN1542,LED-401542,ACC-643,27.25,0.00,INR,2026-08-18T18:10:03.500Z,POSTED,RECONCILED,Payment settlement for order ORD-7542
TXN1543,LED-401543,ACC-644,280.25,0.00,USD,2026-08-18T14:32:49.515Z,POSTED,RECONCILED,Payment settlement for order ORD-7543
TXN1544,LED-401544,ACC-645,1084.00,0.00,EUR,2026-08-18T12:45:19.575Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1545,LED-401545,ACC-646,1392.00,0.00,INR,2026-08-18T14:19:06.821Z,POSTED,RECONCILED,Payment settlement for order ORD-7545
TXN1546,LED-401546,ACC-647,2312.75,0.00,USD,2026-08-18T16:16:28.217Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1547,LED-401547,ACC-648,2097.75,0.00,EUR,2026-08-18T14:56:30.852Z,POSTED,RECONCILED,Payment settlement for order ORD-7547
TXN1548,LED-401548,ACC-649,1334.00,0.00,INR,2026-08-18T17:28:50.026Z,POSTED,RECONCILED,Payment settlement for order ORD-7548
TXN1549,LED-401549,ACC-650,521.25,0.00,USD,2026-08-18T09:41:21.680Z,POSTED,RECONCILED,Payment settlement for order ORD-7549
TXN1550,LED-401550,ACC-601,258.25,0.00,EUR,2026-08-18T17:32:32.591Z,POSTED,RECONCILED,Payment settlement for order ORD-7550
TXN1551,LED-401551,ACC-602,1144.75,0.00,INR,2026-08-18T13:20:11.039Z,POSTED,RECONCILED,Payment settlement for order ORD-7551
TXN1552,LED-401552,ACC-603,1381.25,0.00,USD,2026-08-18T13:38:25.954Z,POSTED,RECONCILED,Payment settlement for order ORD-7552
TXN1553,LED-401553,ACC-604,1568.00,0.00,EUR,2026-08-18T17:38:31.418Z,POSTED,RECONCILED,Payment settlement for order ORD-7553
TXN1554,LED-401554,ACC-605,2305.25,0.00,INR,2026-08-18T17:50:49.292Z,POSTED,RECONCILED,Payment settlement for order ORD-7554
TXN1555,LED-401555,ACC-606,1791.25,0.00,USD,2026-08-18T12:58:01.146Z,POSTED,RECONCILED,Payment settlement for order ORD-7555
TXN1556,LED-401556,ACC-607,628.25,0.00,EUR,2026-08-20T13:57:41.591Z,POSTED,RECONCILED,Payment settlement for order ORD-7556 - delayed batch
TXN1557,LED-401557,ACC-608,825.50,0.00,INR,2026-08-18T12:29:25.701Z,POSTED,RECONCILED,Payment settlement for order ORD-7557
TXN1558,LED-401558,ACC-609,978.25,0.00,USD,2026-08-18T14:03:32.090Z,POSTED,RECONCILED,Payment settlement for order ORD-7558
TXN1559,LED-401559,ACC-610,482.75,0.00,EUR,2026-08-18T14:17:37.394Z,POSTED,RECONCILED,Payment settlement for order ORD-7559
TXN1560,LED-401560,ACC-611,2335.50,0.00,INR,2026-08-18T10:11:55.750Z,POSTED,RECONCILED,Payment settlement for order ORD-7560
TXN1561,LED-401561,ACC-612,2339.75,0.00,USD,2026-08-19T16:08:48.184Z,POSTED,RECONCILED,Payment settlement for order ORD-7561
TXN1562,LED-401562,ACC-613,1092.75,0.00,EUR,2026-08-19T09:30:15.037Z,POSTED,RECONCILED,Payment settlement for order ORD-7562
TXN1563,LED-401563,ACC-614,1595.75,0.00,INR,2026-08-19T11:01:00.927Z,POSTED,RECONCILED,Payment settlement for order ORD-7563
TXN1564,LED-401564,ACC-615,2049.00,0.00,USD,2026-08-19T14:13:05.126Z,POSTED,RECONCILED,Payment settlement for order ORD-7564
TXN1565,LED-401565,ACC-616,652.75,0.00,EUR,2026-08-19T11:18:38.980Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1566,LED-401566,ACC-617,1893.75,0.00,INR,2026-08-19T12:52:40.680Z,POSTED,RECONCILED,Payment settlement for order ORD-7566
TXN1567,LED-401567,ACC-618,613.75,0.00,USD,2026-08-19T15:02:13.127Z,POSTED,RECONCILED,Payment settlement for order ORD-7567
TXN1568,LED-401568,ACC-619,2284.00,0.00,EUR,2026-08-19T10:02:09.732Z,POSTED,RECONCILED,Payment settlement for order ORD-7568
TXN1569,LED-401569,ACC-620,304.00,0.00,INR,2026-08-19T11:37:23.089Z,POSTED,RECONCILED,Payment settlement for order ORD-7569
TXN1570,LED-401570,ACC-621,74.00,0.00,USD,2026-08-19T14:23:59.103Z,POSTED,RECONCILED,Payment settlement for order ORD-7570
TXN1571,LED-401571,ACC-622,2194.25,0.00,EUR,2026-08-19T14:50:27.081Z,POSTED,RECONCILED,Payment settlement for order ORD-7571
TXN1572,LED-401572,ACC-623,64.00,0.00,INR,2026-08-19T13:32:03.896Z,POSTED,RECONCILED,Payment settlement for order ORD-7572
TXN1573,LED-401573,ACC-624,1484.50,0.00,USD,2026-08-19T10:50:04.167Z,POSTED,RECONCILED,Payment settlement for order ORD-7573
TXN1574,LED-401574,ACC-625,2254.75,0.00,EUR,2026-08-19T09:42:15.127Z,POSTED,RECONCILED,Payment settlement for order ORD-7574
TXN1575,LED-401575,ACC-626,574.50,0.00,INR,2026-08-21T13:56:09.937Z,POSTED,RECONCILED,Payment settlement for order ORD-7575 - delayed batch
TXN1576,LED-401576,ACC-627,227.00,0.00,USD,2026-08-19T15:03:40.073Z,POSTED,RECONCILED,Payment settlement for order ORD-7576
TXN1577,LED-401577,ACC-628,1663.00,0.00,EUR,2026-08-19T18:26:52.840Z,POSTED,RECONCILED,Payment settlement for order ORD-7577
TXN1578,LED-401578,ACC-629,650.25,0.00,INR,2026-08-21T15:37:34.811Z,POSTED,RECONCILED,Payment settlement for order ORD-7578 - delayed batch
TXN1579,LED-401579,ACC-630,747.00,0.00,USD,2026-08-19T14:46:52.169Z,POSTED,RECONCILED,Payment settlement for order ORD-7579
TXN1580,LED-401580,ACC-631,450.75,0.00,EUR,2026-08-19T08:56:53.663Z,POSTED,RECONCILED,Payment settlement for order ORD-7580
TXN1581,LED-401581,ACC-632,104.75,0.00,INR,2026-08-19T13:26:10.118Z,POSTED,RECONCILED,Payment settlement for order ORD-7581
TXN1582,LED-401582,ACC-633,307.00,0.00,USD,2026-08-19T16:39:09.894Z,POSTED,RECONCILED,Payment settlement for order ORD-7582
TXN1583,LED-401583,ACC-634,1660.00,0.00,EUR,2026-08-19T16:29:42.811Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1584,LED-401584,ACC-635,2135.00,0.00,INR,2026-08-19T18:37:44.536Z,POSTED,RECONCILED,Payment settlement for order ORD-7584
TXN1585,LED-401585,ACC-636,605.00,0.00,USD,2026-08-19T13:20:29.052Z,POSTED,RECONCILED,Payment settlement for order ORD-7585
TXN1586,LED-401586,ACC-637,225.75,0.00,EUR,2026-08-19T10:17:53.386Z,POSTED,RECONCILED,Payment settlement for order ORD-7586
TXN1587,LED-401587,ACC-638,1595.25,0.00,INR,2026-08-19T13:23:41.939Z,POSTED,RECONCILED,Payment settlement for order ORD-7587
TXN1588,LED-401588,ACC-639,515.25,0.00,USD,2026-08-19T10:49:17.779Z,POSTED,RECONCILED,Payment settlement for order ORD-7588
TXN1590,LED-401590,ACC-641,2363.25,0.00,INR,2026-08-19T15:38:16.376Z,POSTED,RECONCILED,Payment settlement for order ORD-7590
TXN1591,LED-401591,ACC-642,1211.25,0.00,USD,2026-08-20T18:38:41.932Z,POSTED,RECONCILED,Payment settlement for order ORD-7591
