transaction_id,gateway_payment_id,merchant_id,amount,currency,created_at,authorized_at,captured_at,gateway_status,payment_method,failure_code,failure_message
TXN1302,GP-101302,MERCH-503,206.00,INR,2026-08-10T10:05:53.299Z,2026-08-10T10:06:11.299Z,2026-08-10T10:06:48.299Z,CAPTURED,apple_pay,,
TXN1303,GP-101303,MERCH-504,1393.00,USD,2026-08-10T11:53:48.938Z,2026-08-10T11:54:00.938Z,2026-08-10T11:54:33.938Z,CAPTURED,apple_pay,,
TXN1304,GP-101304,MERCH-505,729.75,EUR,2026-08-10T11:46:49.014Z,2026-08-10T11:47:02.014Z,2026-08-10T11:47:23.014Z,CAPTURED,apple_pay,,
TXN1305,GP-101305,MERCH-506,1216.25,INR,2026-08-10T14:46:50.486Z,2026-08-10T14:47:00.486Z,2026-08-10T14:47:38.486Z,CAPTURED,apple_pay,,
TXN1306,GP-101306,MERCH-507,1053.50,USD,2026-08-10T12:34:50.043Z,2026-08-10T12:34:56.043Z,2026-08-10T12:35:28.043Z,CAPTURED,bank_transfer,,
TXN1307,GP-101307,MERCH-508,840.25,EUR,2026-08-10T11:36:03.152Z,2026-08-10T11:36:09.152Z,2026-08-10T11:36:19.152Z,CAPTURED,apple_pay,,
TXN1308,GP-101308,MERCH-509,1176.25,INR,2026-08-10T15:28:59.985Z,2026-08-10T15:29:13.985Z,2026-08-10T15:29:23.985Z,CAPTURED,credit_card,,
TXN1309,GP-101309,MERCH-510,263.00,USD,2026-08-10T08:43:22.643Z,2026-08-10T08:43:39.643Z,2026-08-10T08:43:49.643Z,CAPTURED,apple_pay,,
TXN1310,GP-101310,MERCH-511,27.00,EUR,2026-08-10T10:44:05.311Z,2026-08-10T10:44:10.311Z,2026-08-10T10:44:23.311Z,CAPTURED,google_pay,,
TXN1311,GP-101311,MERCH-512,1030.75,INR,2026-08-10T10:34:39.486Z,2026-08-10T10:34:55.486Z,2026-08-10T10:35:26.486Z,CAPTURED,credit_card,,
TXN1312,GP-101312,MERCH-513,783.25,USD,2026-08-10T10:02:05.293Z,2026-08-10T10:02:14.293Z,2026-08-10T10:02:33.293Z,CAPTURED,apple_pay,,
TXN1313,GP-101313,MERCH-514,2287.50,EUR,2026-08-10T09:40:06.454Z,2026-08-10T09:40:22.454Z,2026-08-10T09:40:36.454Z,CAPTURED,apple_pay,,
TXN1314,GP-101314,MERCH-515,1340.25,INR,2026-08-10T09:17:29.977Z,2026-08-10T09:17:40.977Z,2026-08-10T09:18:03.977Z,CAPTURED,debit_card,,
TXN1315,GP-101315,MERCH-516,944.25,USD,2026-08-10T11:44:06.009Z,2026-08-10T11:44:20.009Z,2026-08-10T11:44:44.009Z,CAPTURED,credit_card,,
TXN1316,GP-101316,MERCH-517,1252.25,EUR,2026-08-10T09:30:57.970Z,2026-08-10T09:31:15.970Z,2026-08-10T09:31:35.970Z,CAPTURED,debit_card,,
TXN1317,GP-101317,MERCH-518,2070.25,INR,2026-08-10T13:04:49.236Z,2026-08-10T13:05:04.236Z,2026-08-10T13:05:23.236Z,CAPTURED,credit_card,,
TXN1318,GP-101318,MERCH-519,757.75,USD,2026-08-10T10:30:01.600Z,2026-08-10T10:30:17.600Z,2026-08-10T10:30:31.600Z,CAPTURED,bank_transfer,,
TXN1319,GP-101319,MERCH-520,1194.50,EUR,2026-08-10T09:46:33.853Z,2026-08-10T09:46:49.853Z,2026-08-10T09:47:04.853Z,CAPTURED,debit_card,,
TXN1320,GP-101320,MERCH-521,1581.25,INR,2026-08-10T13:32:21.901Z,,,AUTHORIZATION_FAILED,google_pay,EXPIRED_CARD,Card expired
TXN1321,GP-101321,MERCH-522,2361.50,USD,2026-08-11T15:02:56.946Z,2026-08-11T15:03:06.946Z,2026-08-11T15:03:45.946Z,CAPTURED,apple_pay,,
TXN1322,GP-101322,MERCH-523,525.25,EUR,2026-08-11T09:04:27.119Z,2026-08-11T09:04:46.119Z,2026-08-11T09:05:20.119Z,CAPTURED,debit_card,,
TXN1323,GP-101323,MERCH-524,340.25,INR,2026-08-11T09:17:25.519Z,2026-08-11T09:17:41.519Z,2026-08-11T09:17:52.519Z,CAPTURED,debit_card,,
TXN1324,GP-101324,MERCH-525,2422.75,USD,2026-08-11T08:02:28.552Z,2026-08-11T08:02:45.552Z,2026-08-11T08:03:05.552Z,CAPTURED,debit_card,,
TXN1325,GP-101325,MERCH-526,2053.50,EUR,2026-08-11T10:20:07.266Z,2026-08-11T10:20:13.266Z,2026-08-11T10:20:26.266Z,CAPTURED,google_pay,,
TXN1326,GP-101326,MERCH-527,2234.75,INR,2026-08-11T17:35:10.416Z,2026-08-11T17:35:27.416Z,2026-08-11T17:35:55.416Z,CAPTURED,apple_pay,,
TXN1327,GP-101327,MERCH-528,1165.75,USD,2026-08-11T11:39:23.434Z,2026-08-11T11:39:32.434Z,2026-08-11T11:39:44.434Z,CAPTURED,apple_pay,,
TXN1328,GP-101328,MERCH-529,1846.75,EUR,2026-08-11T10:43:32.352Z,2026-08-11T10:43:48.352Z,2026-08-11T10:44:21.352Z,CAPTURED,credit_card,,
TXN1329,GP-101329,MERCH-530,78.75,INR,2026-08-11T08:18:37.271Z,2026-08-11T08:18:48.271Z,2026-08-11T08:19:27.271Z,CAPTURED,debit_card,,
TXN1330,GP-101330,MERCH-531,1537.75,USD,2026-08-11T16:04:19.196Z,2026-08-11T16:04:28.196Z,2026-08-11T16:04:52.196Z,CAPTURED,bank_transfer,,
TXN1331,GP-101331,MERCH-532,1285.75,EUR,2026-08-11T08:05:01.612Z,2026-08-11T08:05:11.612Z,2026-08-11T08:05:24.612Z,CAPTURED,credit_card,,
TXN1332,GP-101332,MERCH-533,983.75,INR,2026-08-11T14:17:34.913Z,2026-08-11T14:17:48.913Z,2026-08-11T14:18:05.913Z,CAPTURED,bank_transfer,,
TXN1333,GP-101333,MERCH-534,1231.50,USD,2026-08-11T14:40:51.720Z,2026-08-11T14:41:02.720Z,2026-08-11T14:41:15.720Z,CAPTURED,google_pay,,
TXN1334,GP-101334,MERCH-535,229.75,EUR,2026-08-11T15:25:20.928Z,2026-08-11T15:25:38.928Z,2026-08-11T15:26:16.928Z,CAPTURED,bank_transfer,,
TXN1335,GP-101335,MERCH-536,977.00,INR,2026-08-11T17:33:27.308Z,2026-08-11T17:33:38.308Z,2026-08-11T17:33:48.308Z,CAPTURED,apple_pay,,
TXN1336,GP-101336,MERCH-537,1675.50,USD,2026-08-11T14:19:52.506Z,2026-08-11T14:19:58.506Z,2026-08-11T14:20:25.506Z,CAPTURED,bank_transfer,,
TXN1337,GP-101337,MERCH-538,522.50,EUR,2026-08-11T16:53:25.146Z,2026-08-11T16:53:34.146Z,2026-08-11T16:54:09.146Z,CAPTURED,debit_card,,
TXN1338,GP-101338,MERCH-539,520.25,INR,2026-08-11T11:38:29.586Z,2026-08-11T11:38:37.586Z,2026-08-11T11:38:49.586Z,CAPTURED,bank_transfer,,
TXN1339,GP-101339,MERCH-540,2268.00,USD,2026-08-11T13:26:01.552Z,2026-08-11T13:26:08.552Z,2026-08-11T13:26:35.552Z,CAPTURED,google_pay,,
TXN1340,GP-101340,MERCH-541,672.50,EUR,2026-08-11T15:38:44.666Z,2026-08-11T15:38:56.666Z,2026-08-11T15:39:16.666Z,CAPTURED,google_pay,,
TXN1341,GP-101341,MERCH-542,2137.00,INR,2026-08-11T16:06:19.829Z,2026-08-11T16:06:24.829Z,2026-08-11T16:06:50.829Z,CAPTURED,credit_card,,
TXN1342,GP-101342,MERCH-543,551.75,USD,2026-08-11T16:20:58.057Z,2026-08-11T16:21:11.057Z,2026-08-11T16:21:50.057Z,CAPTURED,google_pay,,
TXN1343,GP-101343,MERCH-544,733.75,EUR,2026-08-11T12:02:46.178Z,2026-08-11T12:03:05.178Z,2026-08-11T12:03:36.178Z,CAPTURED,debit_card,,
TXN1344,GP-101344,MERCH-545,1264.50,INR,2026-08-11T12:37:55.528Z,2026-08-11T12:38:02.528Z,2026-08-11T12:38:38.528Z,CAPTURED,google_pay,,
TXN1345,GP-101345,MERCH-546,1146.00,USD,2026-08-11T09:20:22.629Z,2026-08-11T09:20:30.629Z,2026-08-11T09:20:47.629Z,CAPTURED,credit_card,,
TXN1346,GP-101346,MERCH-547,977.75,EUR,2026-08-11T15:45:10.305Z,2026-08-11T15:45:24.305Z,2026-08-11T15:45:36.305Z,CAPTURED,google_pay,,
TXN1347,GP-101347,MERCH-548,1358.25,INR,2026-08-11T10:15:48.322Z,2026-08-11T10:15:59.322Z,2026-08-11T10:16:29.322Z,CAPTURED,apple_pay,,
TXN1348,GP-101348,MERCH-549,51.00,USD,2026-08-11T17:09:31.734Z,2026-08-11T17:09:45.734Z,2026-08-11T17:10:15.734Z,CAPTURED,bank_transfer,,
TXN1349,GP-101349,MERCH-550,1349.00,EUR,2026-08-11T11:50:22.649Z,2026-08-11T11:50:35.649Z,2026-08-11T11:50:59.649Z,CAPTURED,apple_pay,,
TXN1350,GP-101350,MERCH-501,797.25,INR,2026-08-11T09:14:39.377Z,2026-08-11T09:14:44.377Z,2026-08-11T09:14:54.377Z,CAPTURED,apple_pay,,
TXN1351,GP-101351,MERCH-502,1395.25,USD,2026-08-12T15:25:42.476Z,2026-08-12T15:25:49.476Z,2026-08-12T15:26:14.476Z,CAPTURED,credit_card,,
TXN1352,GP-101352,MERCH-503,1343.25,EUR,2026-08-12T15:39:06.468Z,2026-08-12T15:39:16.468Z,2026-08-12T15:39:33.468Z,CAPTURED,apple_pay,,
TXN1353,GP-101353,MERCH-504,1240.25,INR,2026-08-12T13:31:19.769Z,2026-08-12T13:31:34.769Z,2026-08-12T13:31:57.769Z,CAPTURED,debit_card,,
TXN1354,GP-101354,MERCH-505,1688.00,USD,2026-08-12T10:27:33.458Z,2026-08-12T10:27:46.458Z,2026-08-12T10:28:08.458Z,CAPTURED,google_pay,,
TXN1355,GP-101355,MERCH-506,886.50,EUR,2026-08-12T11:47:49.540Z,2026-08-12T11:47:56.540Z,2026-08-12T11:48:15.540Z,CAPTURED,bank_transfer,,
TXN1356,GP-101356,MERCH-507,1834.75,INR,2026-08-12T12:58:31.285Z,2026-08-12T12:58:47.285Z,2026-08-12T12:59:11.285Z,CAPTURED,apple_pay,,
TXN1357,GP-101357,MERCH-508,332.50,USD,2026-08-12T11:55:11.515Z,2026-08-12T11:55:24.515Z,2026-08-12T11:55:37.515Z,CAPTURED,apple_pay,,
TXN1358,GP-101358,MERCH-509,1780.50,EUR,2026-08-12T14:58:09.055Z,2026-08-12T14:58:26.055Z,2026-08-12T14:58:49.055Z,CAPTURED,bank_transfer,,
TXN1359,GP-101359,MERCH-510,1978.50,INR,2026-08-12T10:56:43.289Z,2026-08-12T10:57:00.289Z,2026-08-12T10:57:33.289Z,CAPTURED,apple_pay,,
TXN1360,GP-101360,MERCH-511,1526.25,USD,2026-08-12T17:33:17.661Z,,,AUTHORIZATION_FAILED,debit_card,INSUFFICIENT_FUNDS,Insufficient funds in customer account
TXN1361,GP-101361,MERCH-512,1001.50,EUR,2026-08-12T14:19:55.309Z,2026-08-12T14:20:12.309Z,2026-08-12T14:20:39.309Z,CAPTURED,credit_card,,
TXN1362,GP-101362,MERCH-513,460.00,INR,2026-08-12T10:51:11.311Z,2026-08-12T10:51:18.311Z,2026-08-12T10:51:57.311Z,CAPTURED,apple_pay,,
TXN1363,GP-101363,MERCH-514,2269.50,USD,2026-08-12T15:12:38.098Z,,,AUTHORIZATION_FAILED,credit_card,AUTH_DECLINED,Card issuer declined the transaction
TXN1364,GP-101364,MERCH-515,1251.50,EUR,2026-08-12T13:40:44.875Z,,,AUTHORIZATION_FAILED,apple_pay,INVALID_CVV,CVV verification failed
TXN1365,GP-101365,MERCH-516,1389.25,INR,2026-08-12T13:50:30.959Z,2026-08-12T13:50:37.959Z,2026-08-12T13:50:57.959Z,CAPTURED,debit_card,,
TXN1366,GP-101366,MERCH-517,1470.00,USD,2026-08-12T09:17:09.489Z,2026-08-12T09:17:19.489Z,2026-08-12T09:17:53.489Z,CAPTURED,bank_transfer,,
TXN1367,GP-101367,MERCH-518,1963.50,EUR,2026-08-12T13:58:05.649Z,2026-08-12T13:58:14.649Z,2026-08-12T13:58:41.649Z,CAPTURED,credit_card,,
TXN1368,GP-101368,MERCH-519,1761.25,INR,2026-08-12T17:27:15.559Z,2026-08-12T17:27:21.559Z,2026-08-12T17:27:53.559Z,CAPTURED,credit_card,,
TXN1369,GP-101369,MERCH-520,908.00,USD,2026-08-12T08:07:12.558Z,2026-08-12T08:07:31.558Z,2026-08-12T08:07:45.558Z,CAPTURED,bank_transfer,,
TXN1370,GP-101370,MERCH-521,2406.75,EUR,2026-08-12T17:09:52.042Z,2026-08-12T17:10:11.042Z,2026-08-12T17:10:21.042Z,CAPTURED,apple_pay,,
TXN1371,GP-101371,MERCH-522,2054.25,INR,2026-08-12T17:11:57.269Z,2026-08-12T17:12:09.269Z,2026-08-12T17:12:37.269Z,CAPTURED,google_pay,,
TXN1372,GP-101372,MERCH-523,452.25,USD,2026-08-12T14:43:38.740Z,2026-08-12T14:43:54.740Z,2026-08-12T14:44:10.740Z,CAPTURED,debit_card,,
TXN1373,GP-101373,MERCH-524,600.25,EUR,2026-08-12T09:15:08.074Z,2026-08-12T09:15:27.074Z,2026-08-12T09:15:37.074Z,CAPTURED,credit_card,,
TXN1374,GP-101374,MERCH-525,698.50,INR,2026-08-12T12:41:53.666Z,2026-08-12T12:42:04.666Z,2026-08-12T12:42:23.666Z,CAPTURED,apple_pay,,
TXN1375,GP-101375,MERCH-526,1346.25,USD,2026-08-12T11:07:43.368Z,2026-08-12T11:07:54.368Z,2026-08-12T11:08:14.368Z,CAPTURED,debit_card,,
TXN1376,GP-101376,MERCH-527,217.25,EUR,2026-08-12T12:31:26.803Z,2026-08-12T12:31:45.803Z,2026-08-12T12:32:14.803Z,CAPTURED,credit_card,,
TXN1377,GP-101377,MERCH-528,1781.50,INR,2026-08-12T15:42:31.460Z,2026-08-12T15:42:36.460Z,2026-08-12T15:43:13.460Z,CAPTURED,google_pay,,
TXN1378,GP-101378,MERCH-529,1496.25,USD,2026-08-12T14:01:22.875Z,2026-08-12T14:01:35.875Z,2026-08-12T14:02:11.875Z,CAPTURED,apple_pay,,
TXN1379,GP-101379,MERCH-530,2360.50,EUR,2026-08-12T14:02:07.389Z,2026-08-12T14:02:25.389Z,2026-08-12T14:02:59.389Z,CAPTURED,google_pay,,
TXN1380,GP-101380,MERCH-531,175.00,INR,2026-08-12T15:20:54.493Z,2026-08-12T15:21:01.493Z,2026-08-12T15:21:40.493Z,CAPTURED,bank_transfer,,
TXN1381,GP-101381,MERCH-532,339.75,USD,2026-08-13T17:29:04.120Z,2026-08-13T17:29:18.120Z,2026-08-13T17:29:47.120Z,CAPTURED,apple_pay,,
TXN1382,GP-101382,MERCH-533,1054.75,EUR,2026-08-13T17:31:08.652Z,2026-08-13T17:31:22.652Z,2026-08-13T17:31:33.652Z,CAPTURED,google_pay,,
TXN1383,GP-101383,MERCH-534,518.75,INR,2026-08-13T13:56:22.203Z,2026-08-13T13:56:31.203Z,2026-08-13T13:56:53.203Z,CAPTURED,bank_transfer,,
TXN1384,GP-101384,MERCH-535,1733.50,USD,2026-08-13T15:16:39.713Z,2026-08-13T15:16:58.713Z,2026-08-13T15:17:37.713Z,CAPTURED,bank_transfer,,
TXN1385,GP-101385,MERCH-536,2181.00,EUR,2026-08-13T12:50:57.834Z,2026-08-13T12:51:10.834Z,2026-08-13T12:51:25.834Z,CAPTURED,bank_transfer,,
TXN1386,GP-101386,MERCH-537,713.75,INR,2026-08-13T14:43:47.241Z,2026-08-13T14:44:04.241Z,2026-08-13T14:44:28.241Z,CAPTURED,debit_card,,
TXN1387,GP-101387,MERCH-538,372.00,USD,2026-08-13T09:29:59.689Z,2026-08-13T09:30:17.689Z,2026-08-13T09:30:34.689Z,CAPTURED,google_pay,,
TXN1388,GP-101388,MERCH-539,1620.00,EUR,2026-08-13T14:10:54.168Z,2026-08-13T14:11:00.168Z,2026-08-13T14:11:25.168Z,CAPTURED,apple_pay,,
TXN1389,GP-101389,MERCH-540,1618.75,INR,2026-08-13T09:08:51.862Z,2026-08-13T09:08:56.862Z,2026-08-13T09:09:29.862Z,CAPTURED,apple_pay,,
TXN1390,GP-101390,MERCH-541,966.50,USD,2026-08-13T09:36:05.619Z,2026-08-13T09:36:23.619Z,2026-08-13T09:36:40.619Z,CAPTURED,debit_card,,
TXN1391,GP-101391,MERCH-542,264.25,EUR,2026-08-13T08:05:37.298Z,2026-08-13T08:05:42.298Z,2026-08-13T08:05:58.298Z,CAPTURED,bank_transfer,,
TXN1392,GP-101392,MERCH-543,112.75,INR,2026-08-13T13:56:28.229Z,2026-08-13T13:56:43.229Z,2026-08-13T13:57:20.229Z,CAPTURED,apple_pay,,
TXN1393,GP-101393,MERCH-544,49.50,USD,2026-08-13T12:15:37.257Z,2026-08-13T12:15:52.257Z,2026-08-13T12:16:31.257Z,CAPTURED,bank_transfer,,
TXN1394,GP-101394,MERCH-545,814.25,EUR,2026-08-13T17:12:38.996Z,2026-08-13T17:12:49.996Z,2026-08-13T17:13:26.996Z,CAPTURED,credit_card,,
TXN1395,GP-101395,MERCH-546,2128.75,INR,2026-08-13T08:47:20.105Z,2026-08-13T08:47:34.105Z,2026-08-13T08:48:00.105Z,CAPTURED,apple_pay,,
TXN1396,GP-101396,MERCH-547,1443.00,USD,2026-08-13T08:37:43.732Z,2026-08-13T08:37:58.732Z,2026-08-13T08:38:25.732Z,CAPTURED,google_pay,,
TXN1397,GP-101397,MERCH-548,1275.00,EUR,2026-08-13T14:39:55.800Z,2026-08-13T14:40:01.800Z,2026-08-13T14:40:24.800Z,CAPTURED,apple_pay,,
TXN1398,GP-101398,MERCH-549,1656.25,INR,2026-08-13T16:56:30.831Z,2026-08-13T16:56:48.831Z,2026-08-13T16:56:58.831Z,CAPTURED,bank_transfer,,
TXN1399,GP-101399,MERCH-550,787.25,USD,2026-08-13T09:11:50.727Z,2026-08-13T09:12:02.727Z,2026-08-13T09:12:29.727Z,CAPTURED,apple_pay,,
TXN1400,GP-101400,MERCH-501,1668.25,EUR,2026-08-13T11:26:04.716Z,2026-08-13T11:26:09.716Z,2026-08-13T11:26:30.716Z,CAPTURED,credit_card,,
TXN1401,GP-101401,MERCH-502,99.50,INR,2026-08-13T15:52:12.609Z,2026-08-13T15:52:28.609Z,2026-08-13T15:52:57.609Z,CAPTURED,debit_card,,
TXN1402,GP-101402,MERCH-503,1481.25,USD,2026-08-13T12:06:29.507Z,2026-08-13T12:06:34.507Z,2026-08-13T12:07:03.507Z,CAPTURED,bank_transfer,,
TXN1403,GP-101403,MERCH-504,1612.75,EUR,2026-08-13T13:47:35.832Z,2026-08-13T13:47:40.832Z,2026-08-13T13:48:08.832Z,CAPTURED,credit_card,,
TXN1404,GP-101404,MERCH-505,1093.25,INR,2026-08-13T12:48:52.046Z,2026-08-13T12:49:11.046Z,2026-08-13T12:49:45.046Z,CAPTURED,google_pay,,
TXN1405,GP-101405,MERCH-506,524.00,USD,2026-08-13T09:32:09.848Z,2026-08-13T09:32:16.848Z,2026-08-13T09:32:41.848Z,CAPTURED,bank_transfer,,
TXN1406,GP-101406,MERCH-507,505.00,EUR,2026-08-13T17:13:30.832Z,2026-08-13T17:13:47.832Z,2026-08-13T17:14:24.832Z,CAPTURED,debit_card,,
TXN1407,GP-101407,MERCH-508,1637.00,INR,2026-08-13T14:56:12.028Z,2026-08-13T14:56:20.028Z,2026-08-13T14:56:39.028Z,CAPTURED,credit_card,,
TXN1408,GP-101408,MERCH-509,2118.75,USD,2026-08-13T11:54:48.142Z,2026-08-13T11:55:01.142Z,2026-08-13T11:55:38.142Z,CAPTURED,bank_transfer,,
TXN1409,GP-101409,MERCH-510,149.00,EUR,2026-08-13T16:19:12.910Z,2026-08-13T16:19:19.910Z,2026-08-13T16:19:29.910Z,CAPTURED,bank_transfer,,
TXN1410,GP-101410,MERCH-511,1130.50,INR,2026-08-13T10:05:19.152Z,2026-08-13T10:05:28.152Z,2026-08-13T10:06:03.152Z,CAPTURED,bank_transfer,,
TXN1411,GP-101411,MERCH-512,223.50,USD,2026-08-14T12:13:16.068Z,2026-08-14T12:13:29.068Z,2026-08-14T12:13:40.068Z,CAPTURED,bank_transfer,,
TXN1412,GP-101412,MERCH-513,1961.00,EUR,2026-08-14T12:53:43.594Z,,,AUTHORIZATION_FAILED,credit_card,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1413,GP-101413,MERCH-514,410.50,INR,2026-08-14T15:35:48.510Z,2026-08-14T15:36:03.510Z,2026-08-14T15:36:30.510Z,CAPTURED,google_pay,,
TXN1414,GP-101414,MERCH-515,1636.25,USD,2026-08-14T13:09:07.158Z,,,AUTHORIZATION_FAILED,bank_transfer,INVALID_CVV,CVV verification failed
TXN1415,GP-101415,MERCH-516,1320.25,EUR,2026-08-14T15:39:45.882Z,2026-08-14T15:40:02.882Z,2026-08-14T15:40:23.882Z,CAPTURED,bank_transfer,,
TXN1416,GP-101416,MERCH-517,590.50,INR,2026-08-14T13:47:54.683Z,2026-08-14T13:48:11.683Z,2026-08-14T13:48:39.683Z,CAPTURED,apple_pay,,
TXN1417,GP-101417,MERCH-518,1010.50,USD,2026-08-14T10:25:02.006Z,2026-08-14T10:25:16.006Z,2026-08-14T10:25:50.006Z,CAPTURED,credit_card,,
TXN1418,GP-101418,MERCH-519,780.50,EUR,2026-08-14T17:03:10.463Z,2026-08-14T17:03:20.463Z,2026-08-14T17:03:37.463Z,CAPTURED,credit_card,,
TXN1419,GP-101419,MERCH-520,501.75,INR,2026-08-14T08:01:33.786Z,2026-08-14T08:01:42.786Z,2026-08-14T08:01:57.786Z,CAPTURED,apple_pay,,
TXN1420,GP-101420,MERCH-521,771.50,USD,2026-08-14T11:47:58.753Z,2026-08-14T11:48:14.753Z,2026-08-14T11:48:48.753Z,CAPTURED,debit_card,,
TXN1421,GP-101421,MERCH-522,2191.00,EUR,2026-08-14T14:21:43.012Z,2026-08-14T14:22:02.012Z,2026-08-14T14:22:25.012Z,CAPTURED,debit_card,,
TXN1422,GP-101422,MERCH-523,561.50,INR,2026-08-14T08:53:56.584Z,2026-08-14T08:54:02.584Z,2026-08-14T08:54:21.584Z,CAPTURED,apple_pay,,
TXN1423,GP-101423,MERCH-524,1281.00,USD,2026-08-14T15:56:19.372Z,2026-08-14T15:56:31.372Z,2026-08-14T15:57:00.372Z,CAPTURED,apple_pay,,
TXN1424,GP-101424,MERCH-525,933.50,EUR,2026-08-14T14:23:07.799Z,2026-08-14T14:23:17.799Z,2026-08-14T14:23:50.799Z,CAPTURED,apple_pay,,
TXN1425,GP-101425,MERCH-526,2370.50,INR,2026-08-14T16:44:23.752Z,2026-08-14T16:44:39.752Z,2026-08-14T16:44:56.752Z,CAPTURED,credit_card,,
TXN1426,GP-101426,MERCH-527,1357.00,USD,2026-08-14T12:06:22.143Z,2026-08-14T12:06:33.143Z,2026-08-14T12:06:48.143Z,CAPTURED,credit_card,,
TXN1427,GP-101427,MERCH-528,893.75,EUR,2026-08-14T08:46:48.782Z,2026-08-14T08:47:01.782Z,2026-08-14T08:47:37.782Z,CAPTURED,credit_card,,
TXN1428,GP-101428,MERCH-529,1580.00,INR,2026-08-14T11:42:39.191Z,2026-08-14T11:42:51.191Z,2026-08-14T11:43:16.191Z,CAPTURED,debit_card,,
TXN1429,GP-101429,MERCH-530,1617.50,USD,2026-08-14T11:52:27.916Z,2026-08-14T11:52:36.916Z,2026-08-14T11:52:58.916Z,CAPTURED,google_pay,,
TXN1430,GP-101430,MERCH-531,1604.25,EUR,2026-08-14T13:57:44.489Z,2026-08-14T13:57:55.489Z,2026-08-14T13:58:27.489Z,CAPTURED,bank_transfer,,
TXN1431,GP-101431,MERCH-532,2140.50,INR,2026-08-14T17:08:58.226Z,2026-08-14T17:09:17.226Z,2026-08-14T17:09:52.226Z,CAPTURED,google_pay,,
TXN1432,GP-101432,MERCH-533,1427.25,USD,2026-08-14T10:58:49.437Z,2026-08-14T10:58:58.437Z,2026-08-14T10:59:35.437Z,CAPTURED,bank_transfer,,
TXN1433,GP-101433,MERCH-534,64.25,EUR,2026-08-14T08:56:55.304Z,2026-08-14T08:57:08.304Z,2026-08-14T08:57:24.304Z,CAPTURED,apple_pay,,
TXN1434,GP-101434,MERCH-535,1051.25,INR,2026-08-14T15:28:07.724Z,2026-08-14T15:28:12.724Z,2026-08-14T15:28:51.724Z,CAPTURED,bank_transfer,,
TXN1435,GP-101435,MERCH-536,188.75,USD,2026-08-14T17:41:20.353Z,2026-08-14T17:41:25.353Z,2026-08-14T17:41:50.353Z,CAPTURED,debit_card,,
TXN1436,GP-101436,MERCH-537,474.25,EUR,2026-08-14T08:44:23.971Z,2026-08-14T08:44:38.971Z,2026-08-14T08:45:17.971Z,CAPTURED,debit_card,,
TXN1437,GP-101437,MERCH-538,1038.50,INR,2026-08-14T16:29:21.382Z,,,AUTHORIZATION_FAILED,google_pay,AUTH_DECLINED,Card issuer declined the transaction
TXN1438,GP-101438,MERCH-539,1292.50,USD,2026-08-14T11:18:10.552Z,2026-08-14T11:18:24.552Z,2026-08-14T11:18:45.552Z,CAPTURED,bank_transfer,,
TXN1439,GP-101439,MERCH-540,1523.50,EUR,2026-08-14T17:33:36.902Z,2026-08-14T17:33:42.902Z,2026-08-14T17:34:03.902Z,CAPTURED,bank_transfer,,
TXN1440,GP-101440,MERCH-541,2304.00,INR,2026-08-14T09:42:22.188Z,2026-08-14T09:42:28.188Z,2026-08-14T09:42:42.188Z,CAPTURED,bank_transfer,,
TXN1441,GP-101441,MERCH-542,2064.75,USD,2026-08-15T16:22:49.731Z,2026-08-15T16:23:04.731Z,2026-08-15T16:23:42.731Z,CAPTURED,bank_transfer,,
TXN1442,GP-101442,MERCH-543,1362.75,EUR,2026-08-15T08:16:43.034Z,2026-08-15T08:17:00.034Z,2026-08-15T08:17:36.034Z,CAPTURED,apple_pay,,
TXN1443,GP-101443,MERCH-544,1209.25,INR,2026-08-15T10:40:45.908Z,2026-08-15T10:40:56.908Z,2026-08-15T10:41:23.908Z,CAPTURED,google_pay,,
TXN1444,GP-101444,MERCH-545,2207.25,USD,2026-08-15T08:52:49.685Z,2026-08-15T08:53:06.685Z,2026-08-15T08:53:23.685Z,CAPTURED,bank_transfer,,
TXN1445,GP-101445,MERCH-546,155.50,EUR,2026-08-15T12:00:55.399Z,2026-08-15T12:01:01.399Z,2026-08-15T12:01:15.399Z,CAPTURED,debit_card,,
TXN1446,GP-101446,MERCH-547,453.75,INR,2026-08-15T17:53:51.230Z,2026-08-15T17:54:06.230Z,2026-08-15T17:54:32.230Z,CAPTURED,credit_card,,
TXN1447,GP-101447,MERCH-548,1690.50,USD,2026-08-15T14:41:38.906Z,2026-08-15T14:41:53.906Z,2026-08-15T14:42:08.906Z,CAPTURED,google_pay,,
TXN1448,GP-101448,MERCH-549,1105.50,EUR,2026-08-15T15:09:25.161Z,2026-08-15T15:09:39.161Z,2026-08-15T15:09:49.161Z,CAPTURED,credit_card,,
TXN1449,GP-101449,MERCH-550,470.00,INR,2026-08-15T12:09:17.471Z,2026-08-15T12:09:34.471Z,2026-08-15T12:09:54.471Z,CAPTURED,credit_card,,
TXN1450,GP-101450,MERCH-501,1085.25,USD,2026-08-15T11:21:38.511Z,2026-08-15T11:21:56.511Z,2026-08-15T11:22:33.511Z,CAPTURED,bank_transfer,,
TXN1451,GP-101451,MERCH-502,1966.25,EUR,2026-08-15T09:58:07.065Z,2026-08-15T09:58:19.065Z,2026-08-15T09:58:50.065Z,CAPTURED,credit_card,,
